Tweet,Rating
"@christo12966572 @ZDFheute ""Geologische Gründe""? 
Na Sie sind aber nicht vom Fach.
Genau in solchen Ereignissen äußert sich der Klimawandel.",1.0
"@WolvesGang2 @mungo_pa @Die_Gruenen Ich glaube wir reden aneinander vorbei. Ich habe nicht behauptet, der Klimawandel sei trivial.",1.0
"Bill Gates trifft es auf den Punkt: 
Ohne #Kernkraft #AKW #Atomkraft kann die Klimakrise NICHT gelöst werden
#Windkraft #Solarenergie und #Elektroauto benötigen viel Ressourcen und erst einmal MEHR CO2 und sparen aufgrund geriner Auslastung später kaum etwas ein
#Klimawende #FFF https://t.co/AdlKyRntG8",1.0
"@Nabertronic @welt @WELTAMSONNTAG Alle Fragen nach Abschriften für popul.-pol. Schriften oder ausgedachte Uni-Noten sind existenziell wichtig für Wahl, Deutschland, Klimakrise, Neonazis, Wirtschaft, Tote im Mittelmeer &amp; in Afghanistan! Ich bewundere den gesunden Menschenverstand &amp; absichtslose Priorotätensetzung!",1.0
@neunmalelf Kapitalismus wirft uns da mit #greenwashing  Nebelgranaten rein und profitiert vom Shift auf das Individuum und seine *Konsum* Verantwortung. Öko-Produkte sind auch konsumierbare Ideologie und das ist problematisch weil #klimawandel weggkonsumieren nicht funktionieren wird.,1.0
@Asmodees_Amy Is alles versiegelt. Kann nix mehr ablaufen. Wie in Wüste. Nur hörense auf das realistisch zu betrachten. So funktioniert die Klimakrise nich. Wir brauchen ANGST.,1.0
"Mittlerweile habe ich das Buch „Deutschland 2050“ ausgelesen und kann allen nur eine Leseempfehlung aussprechen.

Hoffe sehr, dass wir es schaffen, den Ruder herumzureißen und die Folgen der Erderwärmung begrenzen.
#Leseempfehlung #Deutschland2050
#KlimakriseISTjetzt https://t.co/imMgpNuC1P",1.0
"Wenn ich so das Interview in der @DIEZEIT lese, das @MariamLau1 u @PPinzler mit Armin #Laschet geführt haben, bleibt bei mir eines hängen: Industrieland first, Klimakrise second. #isso",1.0
@neunmalelf Hausnummer Solaranlage. Möchte lieber immer abstrakt disktuieren: ist es effizienter quasi dezentral und privat den klimawandel zu lösen oder ist gesellschaftliche organisation dazu nötig (= der staat?) beziehungsweise wie kommt man am besten ans ziel?,1.0
@Bertmwalther Der Klimawandel wird uns noch Unsummen kosten🙄,1.0
"@ThomasWalach Die Klimakrise ist ein Argument. Ein anderes ist, dass es die Entlastungswirkung nicht gibt!
https://t.co/496GxmzNlG",2.0
"@DWDL Es reicht ja schon, das in jedem Wetterbericht auf den Klimawandel hingewiesen wird.",1.0
"Der Ozean ist unser größter Verbündeter im Kampf gegen die Klimakrise, aber die Überfischung schädigt seine Fähigkeit, uns zu schützen. Bitte unterschreib diese Petition #SaveTheOcean #SaveTheClimate.
 https://t.co/umRyiTRjgg",1.0
"@CondorCapt @mungo_pa @Die_Gruenen Es ist wirklich interessant das näher zu studieren. Es ist hier vereinfacht dargestellt. Ich behaupte hier nicht die Wahrheit gepachtet zu haben, aber wenn man sich mit dieser Thematik näher beschäftigt, wird es doch klar, dass das Thema Klimawandel nicht so trivial ist.",1.0
"@florianaigner Es gibt wirklich ungeahnte Langzeitfolgen.
Wäre der Affe damals nicht vom Baum runter gekommen, gäbe es keinen Klimawandel.

Wirklich katastrophal, diese Langzeitfolgen. 🧐",1.0
"@drpeternagel Hm nee, da tun sich doch schon so als ob sich was ändert.

Sind doch plötzlich alle Experten und schon immer Kämpfer gegen den Klimawandel gewesen...

Muss man nur glauben...",1.0
"Schwerpunkt ist die 🇩🇪🇺🇸-Zusammenarbeit bei einer Reihe von gemeinsamen Herausforderungen - u.a. COVID-19, der Klimawandel und die Förderung von wirtschaftlichem Wohlstand und internationaler Sicherheit auf der Grundlage gemeinsamer demokratischer Werte.",1.0
"Ja die #CDU will die alleinige Deutungshoheit über das Grundgesetz haben, selbst wenn sich die Welt weiter dreht und endlich die Erkenntnisse der Wissenschaft zum Klimawandel ernst nimmt. @wdr5 @FridayForFuture @Luisamneubauer @sciforfuture 
https://t.co/gjZaX9Cpbb",1.0
"Die #CDU im Bewerbungsgespräch:
„Haben Sie im #Klimaschutz Berufserfahrung?“
„JAAA, wir haben Jahrzehnte Erfahrung mit Deicherhöhungen!“
.
#BTW2021 #Klimakrise #Klimawandel",1.0
@Ivan_Covjek @nfdampf Erstmal sollte man die Behauptung vom menschengemachten Klimawandel mit einem unwiderlegbaren Kausalbeweis untermauern,1.0
"@MolleMalle Gut genau deswegen habe ich den Tweet so geschrieben. Machs gut mein kleiner feiner Menschenfeind. Ich wünsche dir eine schöne Reise. Den Klimawandel leugnest du möglicherweise auch noch, sowas brauch ich nicht. Tschüss.",1.0
"@GabySchneider16 Sie glauben es nicht, weil Klimawandel Einschränkungen und Veränderungen des eigenen Handelns bedeuten könnte. Und außerdem steht in Telegram, dass der Klimawandel eine Erfindung ist. 😅",1.0
"@Cisco_Germany Familie.

Und Klimakrise.
(naja, eig. das gleiche)",1.0
"Wie nach der Finanzkrise: Staat ist gut, Verluste zu sozialisieren und massive Einbrüche zu mildern. Dann gilt wieder: Die großen Probleme wie Arbeitslosigkeit, Prekarisierung, soziale Ungleichheit, Klimawandel etc. kann nur ""der Markt"" lösen. Nach der Krise ist vor der Krise. https://t.co/uXgSmUTO19",1.0
"@zeitonline Die unteren Einkommen sind auch härter betroffen, wenn man nichts oder zu wenig gegen den Klimawandel macht. Die stellen sich nicht einfach eine Klimaanlage ins Haus, wenn es draußen auf die 40°C zugeht. Die können auch nicht einfach ausziehen, wenn die Heizung ineffizient ist.",1.0
"@23091980 @ArdillaCaliente @ralphruthe Was hat sie sich denn geleistet, was mit ihrem Ziel bspw. gegen den Klimawandel anzukämpfen, nicht vereinbar ist? Lebenslauf, Buch, Weihnachtsgeld? Wo hat das eine Relevanz in Bezug auf ihre ""Moral""?",1.0
"@fuecks Die Dame nimmt den Klimawandel nur zum Anlass, um ihre Ressentiments gegen Kapitalismus und Konsum zu pflegen. Oder was hat die Zahl der Joghurtsorten mit dem Klimawandel zu tun?",1.0
@bafuCH @meteoschweiz @Alertswiss Die Häufung von #Extremwettererreignissen steht im direkten Zusammenhang mit dem #Klimawandel - wo bleibt ihr Verweis darauf?,1.0
"#Hitzerekord USA... ein Jahrhundertereignis oder Anzeichen für einen #Klimawandel? 

https://t.co/C9TLdzFsuQ",1.0
"@kkklawitter Würde sagen, das Aufmerksamkeits-Integral ist schon auf der Seite der Klimakrise.",1.0
"Aktive Klimawandel-Leugnung ist eine Form von Terrorismus.

Ökozid sollte als fünftes Verbrechen neben Völkermord, Verbrechen gegen die Menschlichkeit, Kriegsverbrechen und Verbrechen der Aggression im Römischen Statut des Internationalen Strafgerichtshofs aufgeführt werden. https://t.co/nTJtRD1dXS",1.0
"@btux69 Yo, dann mal die Grünen-Sympathisanten-Brille abgesetzt, es gab gestern durchaus kritische Fragen. Zum Beispiel, ob er sich keinen Wahlkreis zutraut. Zum Beispiel, warum zu Klimawandel nur wischiwaschi im Programm steht.",1.0
"@aktien22 Alles eine Frage der rechtlichen Ausgestaltung der Kundenverträge. Teuer wird es für die Versicherungen nur, wenn irgend etwas Unvorhersagbares auftritt. Beispiel 9/11 oder der Tsunami 2004. Der Klimawandel und dessen Folgen dürfte mittlerweile in den Verträgen ""eingepreist"" sein",1.0
@schlauchbootfan @BoschimoDr Das es bei denen zukünftig auf Klimawandel rausläuft ist abzusehen. Darauf können die jahrelang rumreiten und damit Schenkungen sammeln. Das verschwindet ja auch nicht einfach so.,1.0
@Tomislav_Rus Deshalb haben die Linken die #Klimaerwaermung in #Klimawandel umgeframt. Dann kann man immer was negatives hineininterpretieren.,1.0
"FAZ: Auf dem Weg zum CO2-freien Flug - Die Luftfahrt muss ihre Emissionen verringern, um ihren Anteil am Klimawandel zu reduzieren. Diese Unternehmen arbeiten schon jetzt an zukunftsfähigen Antriebsformen https://t.co/XBKBjaftgo @DtLuftfahrt",1.0
"#atemberaubend der mathematische Blick auf einen Lösungsansatz zur #Klimakrise :
https://t.co/rVDWGTrvDO",1.0
#News: Für ein neues globales Abkommen fordern Unterhändler von @UNBiodiversity und 200 Staaten drastische Änderungen im Umgang mit der #Natur. @ThomasKrumenac1 berichtet bei #CountdownNatur.  https://t.co/6yS53A3zW0 #ForNature #Klimakrise #COP15 #COP26,1.0
"die cdu will die klimakrise nicht bekämpfen, dieses land nicht im geringsten nach vorn bringen und dabei den spitzenverdienern möglichst tief in den enddarm kriechen. denk, dass es ne gute zusammenfassung ist.",2.0
"@Karl_Lauterbach Man bekommt langsam eine Vorstellung.

Auch bei älteren fallen langsam die Masken.

Klimawandel?
 ""Ich soll mich einschränken? Für 'diese' Jugend? Ich hatte es auch nicht leicht als nachkriegsjugend - hat man mir geholfen? Kein bisschen."" - original von einem SPD Mitglied.",0.0
@kathi_wolfgang @mungo_pa @Die_Gruenen Klimawandel gänzlich zu ignorieren wird mit ziemlicher Sicherheit teurer.,1.0
"Auch wo die Ernährung nicht von Krieg und Klimawandel bedroht ist, braucht es eine gerechte und nachhaltige Ausgestaltung von #FoodSystems. Nur wenn Lebensmittel vom Acker bis zum Teller gerecht und nachhaltig produziert werden, kann Hungerbekämpfung erfolgreich sein. #SOFI2021",1.0
"Schon vor der Corona-Pandemie haben Krisen, insbesondere der Klimawandel und bewaffnete Konflikte den Hunger in vielen Weltregionen verschärft. Die Corona-Krise hat diese Tendenzen massiv verschärft, Corona ist zum Hungervirus mutiert, sagt @mathiasmogge. #SOFI2021",1.0
"Die #Klima-Politik bringt dem #Klimawandel nix, da #Windräder, #Photovoltaik und E-Autos sofort MEHR CO2 ausstossen und später wenig sparen
Gentrifizierte Familien werden von #Gruenen vom CO2-Preis in die Armut getrieben
Reiche grüne Dinks bekommen ein #E_Auto vom Staat geschenkt https://t.co/xGAm1vlvUJ",1.0
"@lovelyropes Die Überbringer schlechter Nachrichten waren schon immer die, die am meisten angegriffen wurden. Luisa Neubauer oder Greta bei der Klimakrise, Karl Lauterbach, Christian Drosten, etc. bei Covid",1.0
"Fangt an zu lernen, wie man Lebensmittel anbaut. Besetzt Flächen um sie urbar zu machen . Bringt euren Kindern bei Saatgut zu ernten. Täuscht. Wer einen Sims hat macht Kräuter, wer Balkon hat Kartoffeln. Esst zusammen. Konserviert. #Klimakrise 1 https://t.co/jK1JgCKDB2",1.0
"@punkteflo @udet51 @c_vogt Um das 1,5 Grad Ziel des Pariser Klimaabkommens zu erreichen dem wir uns verpflichtet haben um die Klimakrise einzudämmen, muss es einen Anreiz für die Bevölkerung geben, kein CO2 zu verursachen. Dies erreicht man nur, wenn es günstiger ist co2-freundliche Produkte etc. zu nutzen",1.0
"@MaPru66 @BarakatLuca @MartinSonneborn Genau, Wahlhöchstalter wird festgelegt auf 18 Jahre.
Dann kommen wir mit dem Klimawandel voran und es wird schneller warm.",1.0
"Wer bekommt mehr Medienecho:
Boys in Space oder die Abwendung der Klimakrise?",1.0
@bamboo_ish Klimawandel gibt es immer von der Natur. Leider beschleunigen wir Menschen ihn.,1.0
".@BUNDjugend eröffnet eine dekoloniale und rassismuskritische Perspektive auf die Klimakrise mit der neuen Broschüre „Kolonialismus &amp; Klimakrise – Über 500 Jahre Widerstand“ 📢
Danke, super gut!

Mehr Infos und kostenlose Bestellung hier 👇🏿
https://t.co/EHOfBidzjc",1.0
@JChristandl @Drowhunter Ziegen die vor dem Klimawandel eine rettende Tränke aufsuchten.,1.0
"@BR24 Beim letzten Absatz hätte ich eher eine Äußerung zur langsamen Zuggeschwindigkeit der Gewitter erwartet, die primär Ursache sind, statt es verkürzt nur auf höhere Durchschnittstemperaturen und den Klimawandel runterzubrechen. 🧐🤨",1.0
@EnergiewendeMag @EWS_Schoenau Auch hier nochmals Respekt und Dank v.a. an die Beharrlichkeit der #Klimagerechtigkeitsbewegung und #Umweltverbände. Soziale Bewegung lohnt sich! #SocialMovement #Klimakrise #ClimateJustice #Actnow https://t.co/YRRt6lD91S,1.0
"@UmweltinstitutM Höchste Zeit etwas zu unternehmen, vielleicht begreifen das jetzt auch die Republikaner, die immer noch bereit sind den Klimawandel-Leugner Trump wieder zur Wahl aufzustellen.",1.0
"@luceid @Marktzyniker @BarakatLuca @BUNDjugend Einer der angesehensten Klimaforscher der Welt, Schellnhuber, schätzt wir haben noch eine Chance von 1:5, dass die Klimakrise nicht fatal für die Menschheit wird. [https://t.co/CSsRYSebbc]

Aber das will keiner hören; stattdessen werden die komfortorientierten Parteien verteidigt",1.0
"@chrishimue Positiver Klimawandel, wenn das so ist... 😂🤣🕊️🙋‍♂️🍀",1.0
"2,3 Milliarden Menschen - insgesamt 30 % der Weltbevölkerung - hatten 2020 keinen Zugang zu angemessener Nahrung. 
Konflikte, Rezessionen, Klimawandel und andere Faktoren hatten negative Auswirkungen auf die Entwicklung des Welthungers. 

https://t.co/4ddQSUoIc0",1.0
"@1lStartkaffee Und wenn die Wahl gewonnen ist, ist der Rest auch erst mal egal. Es wird geschaut, was die Lobbyisten wollen und das wird umgesetzt und dann die Pöstchen und die Gelder eingestrichen. Sie denken der Klimawandel betrifft sie nicht, dass sie sich frei kaufen werden können.",1.0
"@OrangeUtane ja, wenn’s darum geht als reicher Lobbyist mehr Kohle zu machen und nen dreck sich für die Klimakrise zu interessieren. 
#reichenunion",1.0
"@ThomasWalach Denke man sollte sich informieren wie andere Städte diese Probleme lösen. Mir fällt da z.B. ein, dass viele Menschen per Bahn in die Städte, zu ihren Arbeitsplätzen einpendeln. Der Straßenausbau darf nicht gefördert werden - wir haben eine Klimakrise!",1.0
"Ginge es den Klimaheuchlern wirklich primär um die Drosselung der Erderwärmung, würden sie selbst in arme Länder emigrieren und nicht massenweise Immigranten einwandern lassen.",1.0
Kolonialismus und Klimakrise - Broschüre für eine antirassistische Klimabewegung! https://t.co/WwXMpe9uS8,2.0
"@DaxWerner Ich würde neben vegan leben und kein Auto haben auch noch aufs Heizen im Winter verzichten, wenn dafür Milliardäre 💩 trotz Klimawandel etc. einfach so einen Kurztripp ins Weltall machen können.",1.0
"In Kalifornien wurden 58°C Temperatur gemessen. Die Klimakrise ist kein theoretisches Problem in ferner Zukunft, sie ist jetzt. #KlimakriseISTjetzt",2.0
@manniac @CA_rotwang Man muss schon sagen dass Tesla mit e Mobilität dem Klimawandel nicht entgegen wirkt. Viel Marketing und irreführende Aussagen.,1.0
@Nilzenburger @ralphruthe meckern wegen dem Klimawandel☝🏻,1.0
"@Theophanu74 einfache Frage :
Womit wird mehr Geld verdient....?
a) Covid
b) Erderwärmung...?",1.0
"Klimaschutzkosten auf denen abwälzen, die am wenigsten haben &amp; am wenigsten für Klimakrise können?

Das ist die #ReichenUnion – im Blick sind da nur Steuergeschenke für die Reichsten. #LaschetLügt
https://t.co/UltyC2Q4fj",1.0
"""Es werden Milliarden für Autobahnen und Tunnelbau ausgegeben. Das müsste man eigentlich den Gemeinden für die Klimawandelanpassung geben."" Der Meteorologe @simontschannett erklärt im FALTER-Interview mit @dernaro, wie wir uns an Klimawandel anpassen können.. 1/2",1.0
TSP: Studie zu Extremwetter - Hitzewelle in Amerika wäre ohne Klimawandel „praktisch unmöglich“ gewesen. Die Erderwärmung hat die Hitzewelle einer Studie zufolge mindestens 150 Mal wahrscheinlicher gemacht. Forscher rechnen mit weiteren Extremen https://t.co/7oqhtRY5GG,1.0
"@ZDFheute Das Death Valley heißt nicht so, weil es da so angenehm ist. Die Hitze, die dort im Sommer seit hunderten Jahren herrscht, hat geologische Gründe. Das hat mit dem Klimawandel ausnahmsweise mal nichts zu tun.",1.0
".@daserste &amp; @zdf berichten nicht angemessen über die Klimakrise, sie ignorieren ihren Bildungsauftrag, gerade unter den Älteren, und sichern so der CDU den Wahlsieg. 

#LaschetLuegt",1.0
Die Klimakrise bedroht arme Menschen deutlich stärker als Reiche. Die Union und #KohleArmin muss man sich leisten können. #ReichenUnion https://t.co/0o0DjGFmeg,1.0
"@RalfSchumache17 @Luisamneubauer Du hast beides behauptet. Beides hat keine Implikation auf den Klimawandel: 

https://t.co/Fml93h9Vhk

https://t.co/LMoUt0dM93

Es gab in den letzten Jahrzehnten eine substanzielle globale Erwärmung, die wissenschaftlich durch eine sehr große Mehrheit von Experten bestätigt ist.",1.0
"+++TEILEN+++TEILEN+++TEILEN+++

🎉Heute ist es endlich so weit: Unsere neue Broschüre „Kolonialismus &amp; Klimakrise – Über 500 Jahre Widerstand“ ist raus! Ab sofort könnt ihr euch kostenlose Exemplare auf unserer Projektseite https://t.co/7xE0hzeqhs bestellen. 

#Decolonize https://t.co/UoXgUK69Ij",1.0
"@polenz_r @watch_union Es ist bezeichnend, wenn die größte Krise von allen, der Klimawandel, gar nicht vorkommt. Ansonsten: Eurokrise ist eine Ableitung der Finanzkrise und die Flüchtlingskrise eine „Weltkrise“ zu nennen, ist auch reichlich eurozentristisch.",1.0
#Klimakrise ist jetzt. https://t.co/sYxwsvUZCj,1.0
"Es ist bezeichnend, wenn die größte Krise von allen, der Klimawandel, gar nicht vorkommt. Ansonsten: Eurokrise ist eine Ableitung der Finanzkrise und die Flüchtlingskrise eine „Weltkrise“ zu nennen, ist auch reichlich eurozentristisch. https://t.co/gsV8yQyHeo",1.0
"Es wird eine #LaschetWelle geben.
Eine Welle der politischen Ignoranz gegenüber Fakten und Werten. 
In Corona-Fragen. Beim Klimawandel. In sozialen Fragen.",1.0
"Offiziell auf CNN: Es existiert keine globale Erderwärmung

John Coleman, der Gründer des Wetterkanals, widerlegt auf CNN die Lügen über die globale Erwärmung:

Es findet keine globale Erwärmung statt. Das ist Blödsinn!""

Die globale Erwärmung ist ein Geschäft.

/weissesarmband https://t.co/bBNt9b9Yq9",1.0
taz: Umstrittenes Sportsponsoring - Fossilball. In Zeiten von Klimakrise und #FridaysForFuture stürzen sich Autokonzerne und Fluggesellschaften gerne auf den Sport. Er ermöglicht ein gutes Image. Von @BernhardPoetter https://t.co/Odh9uEXhrM,1.0
"IhR lInKsExTrEmEn FaScHiStEn kÖnNt dEn MeNsChEn dOcH nIcHt VERBIETEN, dAsS sIe UNWIDERRUFLICH iHrEn LeBeNsRaUm zErStÖrEn !!!elf111 #Klimakrise #Klimaschmutzlobby #LaschetVerhindern https://t.co/poz8H1TNh1",1.0
