,date,User,Tweet
1257,2021-07-31 10:43:34+00:00,FFF_Berlin,"Die #Klimakrise ist hier und unsere regierenden Parteien faseln irgendwas von ""Klimaneutralität 2045"" in 24 Jahren wenn das Treibhausgasbudget für 1,5 Grad längst aufgebraucht ist. How dare you!

Wir sind auf der Straße. Wöchentlich. Für Klimagerechtigkeit. 👉 Sei dabei! https://t.co/w3DSyX4UV0"
1258,2021-07-31 10:43:17+00:00,kasparlauser,"Wenn 2035 Benziner Geschichte sind, werden die Fluten weniger Autos wegspülen, ergo weniger Videos, ergo Klimakrise überwunden 💪"
1259,2021-07-31 10:43:03+00:00,GerhardKoeln,"#Soeder im neuen Spiegel (Print): ""Und plötzlich sind wir in der Opposition""

...""wir sind die einzigen, die Klima und Wirtschaft zusammen denken ... die Union besetzt die ökologische Mitte ...""

🤔A Schmarren - welchen Finger an der Hand wird er wohl mit ""Mitte"" gemeint haben❓"
1260,2021-07-31 10:42:57+00:00,multidissimo,"Eine Klimaaktivistin hat heute gepostet „Macht kaputt was euch kaputt macht“

Aber wir machen das Klima doch schon kaputt?"
1261,2021-07-31 10:42:34+00:00,ugly_but_rich,@Klima_Mahner @wegeheld @ZDF @klimaunion 16 Jahre!
1262,2021-07-31 10:42:09+00:00,UMauerblumchen,"@MartinSoechting Und Brasilien erfreut sich gerade über Schnee, ein äußerst seltenes Phänomen. 
#Klimawandel  #Klimakrise"
1263,2021-07-31 10:41:53+00:00,Himmelblau12345,"Es gibt doch nicht nur Corona...das ist nächstes Jahr auch noch da!oder ein anderer Virus...und Klima Umwelt Katastrophen leider auch...Es gibt so viele dringende 'Probleme ""in unserem Land...🤔"
1264,2021-07-31 10:41:43+00:00,Laertiosl,Heute protestiert #EndeGelände gegen das geplante Fracking-Gas-Terminal im ChemCoast Park in Brunsbüttel. Gas ist ein Brandbeschleuniger der Klimakrise und Fracking vergiftet Böden und Trinkwasser im Globalen Süden. Daher: resist the #RacistClimate! Mehr bei @Ende__Gelaende https://t.co/Sxc4IcFtqy
1265,2021-07-31 10:40:59+00:00,HansHermannHir1,"Sechs tickende Zeitbomben, die unser Klima radikal verändern würden https://t.co/piLMIvZBX9"
1266,2021-07-31 10:40:22+00:00,musikimohr,"@Umsichtigkeit @Christi17199531 @ClaasGefroi @useronline1 Möglich, ich gebe zu, dass ich sie immer weniger auf dem Schirm habe als zur Wahl stehend seit Schröder. Er hat mir die SPD kaputt gemacht.

In der letzten Zeit waren da auch zuviele Dinge. Das letzte was ich in Sachen Klima von der SPD hörte war, klimaneutral bis 2045 zu sein."
1267,2021-07-31 10:40:13+00:00,menschengemacht,"@unfassbar7 @Stefanswelt @KartesMdB @cducsubt Ich finde es geht mittlerweile besonders um Fakten, und Grade Parteien wie die CDU ignorieren diese. Klimawandel, Covid, Raubbau am Planeten, die CDU agiert gegen jede Vernunft und wissenschaftliche Faktenlage."
1268,2021-07-31 10:40:11+00:00,mikeltwi123,"Und wieder die Erinnerung
Ein weiter so, wird und noch in ganz anderen Schwierigkeiten bringen
ES IST SCHON LANGE NACH 12
Der #Klimawandel ist da und die meisten denken immer noch, wir hätten noch viel Zeit
Haben Wir nicht 😔 https://t.co/fDlUzRvNgU"
1269,2021-07-31 10:40:07+00:00,Matrosh_Ka,"An allen Ecken des Planeten brennts, überflutets, stürmts, ists Trocken wie nie, aber lasst uns noch mal 20 Jahre warten um das ernst zu nehmen - die Klimakrise ist längst und wird schlimmer ... #Klimakrise #EarthOvershootDay https://t.co/ZKtywce2gw"
1270,2021-07-31 10:39:39+00:00,unbequem,@DrLukeKA er will das klima retten
1271,2021-07-31 10:37:56+00:00,philjean17,"@ReaverXXI @Astrogator14 @bayernrocker @emmiweberwebde1 3/3 Klimawandel allein. Was spricht dagegen, dass wir unsere Verpflichtungen des Pariser Abkommens erfüllen?"
1272,2021-07-31 10:37:49+00:00,OvidSeneca,"Schäuble: ""Wenn Autofahren teurer wird, sollte uns das nicht schrecken“ https://t.co/5MxUPRMt4T 
Die CDU tut gerade so als wäre sie 16 Jahre daran gehindert worden etwas für das Klima zu tun. Merkel verhinderte in Brüssel strenger Normen. Wohnungsnot-Schäuble und Kohl -vergessen?"
1273,2021-07-31 10:37:43+00:00,ThaRocka,"@trebbianos @1000themen @pffuzzi @AfDVerdachtfall @CDU @CSU @spd @fdp @Die_Gruenen Was haben die Grünen denn von 1998-2005 in Sachen Klima umgesetzt?

#Heuchler"
1274,2021-07-31 10:37:32+00:00,FrankRHofmann,Schäden durch den Klimawandel: Mörderische Hitze https://t.co/B9HzRJdEHT via @faznet
1275,2021-07-31 10:37:24+00:00,FrankFb64,"Wer kommt nur auf so blöde Ideen .
Die Aussage , immerhin haben wir jetzt Satellitenbilder und können die Katastrophen vorhersagen ,ist jetzt auch nicht wirklich ein Trost .
#Klimawandel"
1276,2021-07-31 10:36:42+00:00,laederach_m,"@GeoPascalEU Dass der Klimawandel bei dieser Unwetterkatastrophe eine Rolle gespielt hat, ist zumindest sehr plausibel.
https://t.co/MpFoGbhS8U

Momentan läuft eine Attributionsstudie."
1277,2021-07-31 10:36:36+00:00,ligruve,@MrsMarryPoppins Jetzt wo @ArminLaschet und @ABaerbock beide sehr böse sind und abgeschrieben haben: Können wir dann endlich auf ein Themenbasierten Wahlkampf übergehen? #btw21 #Laschetschreibtab #baerbockschreibtab #Fakten #Klimakrise #Rente #Bildung
1278,2021-07-31 10:36:23+00:00,Suicide_Med,"Politiker wie Söder oder Kretschmann haben mit ihrer völlig überzogen, hysterischen und totalitär autokratischen Corona-Politik sowie den Wortmeldungen dazu ein raues Klima geschaffen. Es bleibt zu hoffen, dass das gut geht."
1279,2021-07-31 10:34:59+00:00,stefangeissler,"@wegeheld @polenz_r @ZDF @klimaunion Viel Erfolg dabei, das Thema Klima in ihrer Partei mehr in den Fokus zu rücken! Das sage ich als Grüner! 🌻"
1280,2021-07-31 10:33:42+00:00,Mollzi2011,"@mopo Genau, was die Umwelt braucht! 👍 #Klimawandel"
1281,2021-07-31 10:32:35+00:00,DrHorstEngler,"Jeder weis, dass die Bebauung der letzten Blumenwiesen und Ackerflächen dem Münchner Klima schadet. https://t.co/ZOBw1aPAwJ"
1282,2021-07-31 10:32:06+00:00,fab_pete,#KlimaKriseIstJetzt Wählt @Die_Gruenen &amp; @ABaerbock zur Kanzlerin oder wollt ihr dass #laschet CDU CSU SPD FDP weiter hart daran arbeiten die #KlimaKrise zur  irreversiblen #Klimakatastrophe zu verschärfen #btw21 ist entscheidende #Klimawahl https://t.co/ECQ6Wgtxcq
1283,2021-07-31 10:31:33+00:00,MichaelDhr1,"@WAZ_Redaktion 1/X Es ist unfassbar, wer sich glaubt als Kanzler! Er hier treibt uns in den Ruin, die Andere lügt und bescheisst, das sich die Balken biegen, der 3. will uns vor dem Klimawandel beschützen. Söder übt Druck auf Menschen aus, damit die sich impfen lassen......."
1284,2021-07-31 10:30:46+00:00,Nadinskis,"„Wir sind die letzte Generation, die noch etwas ändern kann!“ Lasst das kurz sacken und lasst uns dann anpacken. #klimakrise"
1285,2021-07-31 10:30:38+00:00,Syrius1410,@DerZinni Ist ja auch Winter in Brasilien. Das soll nicht heißen das es da immer schneit oder ich das Klima anzweifle. Aber es ist eben Winter.
1286,2021-07-31 10:30:29+00:00,thinkBTO,#Effizienz und #Effektivität bringen dem #Klima wirklich was  https://t.co/rRwMtfVeXo
1287,2021-07-31 10:30:14+00:00,PTester666,"@ArminLaschet Schon immer zu Deutschland, das ist nicht ganz korrekt, denn das Jahr 321 ist eine deutliche Begrenzung. 
Doch Sie nehmen es ja mit Fakten nie besonders genau, siehe Thema Umweltschutz und Klima.
Für mich sind Sie der unglaubwürdigste Politiker in Deutschland."
1288,2021-07-31 10:30:12+00:00,PhesKlNachtmusi,"@evilynnigirlie @KartesMdB @cducsubt Genderideologie, forcierte ""Bunt ist bereichernd""-Politik, Bildungsniveau-Absenkung durch Irrwege wie Schreiben nach Gehör &amp; Rechnen nach Vorgehensweise (statt Ergebnis), unsinnige Kampf gegens ""Patriarchat"", propagieren des Klima-Irrweges Deutschlands &amp; noch viele andere Punkte"
1289,2021-07-31 10:30:09+00:00,markus_dogge,"Import von Erdgas in Brunsbüttel.
Zitat v. Klimabündnis gegen LNG: „Wie kann man nach der Explosion im Chemiepark Leverkusen und der Hochwasserkatastrophe mit hunderten Toten an einer so riskanten und umweltschädlichen Planung festhalten?“
#Klima #Energie #Politik"
1290,2021-07-31 10:29:16+00:00,Stef_An_See,"Es ist schon typisch #Österreich, keine Verbindung zwischen Bodenversiegelung, Straßenausbau und #Klimakrise herzustellen. 
Das ist keine Ignoranz. 
Das ist die Hoffnung, dass andere Staaten schon irgendwas machen werden. 
Wir sind schließlich per Verfassung (klima)neutral."
1291,2021-07-31 10:28:54+00:00,Q_Paxxx,"@lovelyropes In die engere Wahl der ""Großen"" kommen bei mir Grüne und Linke. Beide bieten aber auch genug Gründe sie nicht zu wählen. Gleichzeitig brauchen wir einen Politikwechsel und der wird ohne eine Wahl dieser Parteien erstrecht nicht möglich sein. Gründe: Klima, Pandemie, Soziales"
1292,2021-07-31 10:28:42+00:00,trebbianos,"@ThaRocka @1000themen @pffuzzi @AfDVerdachtfall Hmmmmm.........

Das ist leider eine Folge der jahrzehntelangen Untätigkeit von @CDU/@CSU, @SPD und @FDP und dennoch wird Sie persönlich die Klima Politik von @Die_Gruenen wenuger kosten als die der Anderen."
1293,2021-07-31 10:26:02+00:00,NHeidenheimer,Klimawandel: Tausende Forschende schlagen «Klima-Alarm» - https://t.co/l62mIImf5O https://t.co/ONR3QCbXWI https://t.co/86pZOCZ9BU
1294,2021-07-31 10:25:57+00:00,FritzQuincke,@lgbeutin @Ende__Gelaende @Linksfraktion @LINKE_Klima Danke für Dein Engagement!
1295,2021-07-31 10:25:40+00:00,DerDunkleGarten,"Wer die @cducsubt wählt, kann auch im übertragenen Sinn unangeschnallt mit Vollgas gegen eine Wand fahren ohne vorher abzubremsen.
#Klimakrise #CDUverhindern"
1296,2021-07-31 10:25:25+00:00,FrauDeAusDo2,"@hufspuren Vor allem da wo ihr es euch aussucht wenn ihr das möchtet. Ich kann solche Entmündigungen leiden wie Fußpilz. Meine ehem Schwiegereltern waren auch so, da war ich aber zusätzlich an allem Schuld, Incl. Klimawandel"
1297,2021-07-31 10:25:11+00:00,flobbos,"@Bud18607653 @MS_aus_SA Wir werden mit Corona, Gender, Anti-Rassismus, Klima und sonstigen Linken Spinnereien ständig medial erschlagen, was zur Folge hat, dass Großteile der Bevölkerung gar nicht mehr in der Lage sind die Realität als solche zu sehen oder zu verstehen."
1298,2021-07-31 10:25:07+00:00,PAM_a_Chemnitz,"@SaraSchurmann @deine_korri Ich gehe davon aus, dass die Menschen (unabhängig wie groß er tatsächlich ist) einen Anteil am Klimawandel haben und diesen Anteil senken müssen.
Gleichzeitig müssen wir uns darauf einstellen, dass der Wandel Konsequenzen auf unsere Lebensweise hat &amp; entspr. Vorkehrungen treffen."
1299,2021-07-31 10:25:02+00:00,Desamii,"In einem Anime würde man vllt darüber fachsimpeln ob der mörderische Klimawandel nicht auch eine positive Kraft der Veränderung sein könnte. 
Vllt lebt die FDP und die CDU in nem Anime?"
1300,2021-07-31 10:23:40+00:00,Quantensalat,"@FridayForFuture #FFF, wir wissen, dass Gas mies für's Klima ist, aber ein sofortiger oder auch nur zeitnaher *Ausstieg* ist ohne Kohle und Kernenergie in Deutschland doch komplett illusorisch?"
1301,2021-07-31 10:23:39+00:00,IngmarStadelman,"#Abendshow jetzt online gucken!
#mückenplage #Klimawandel und #ruthmoschner Reihenfolge variabel! https://t.co/nOEPewMlAI via @rbbfernsehen"
1302,2021-07-31 10:23:33+00:00,_luna_rossa___,"Mir fällt gerade in verschiedenen social media Kanälen auf, wie sehr sich Storys über unglückliche Eltern und Appell für Verzicht auf Kinder fürs Klima häufen, es ist so gruselig!!! https://t.co/f5O0SMKHn1"
1303,2021-07-31 10:21:15+00:00,DerZinni,"„Weil jetzt so ein Tag ist, ändert man nicht die Politik“

Im Brasilien schneit es gerade...

#LaschetVerhindern #Klimawandel https://t.co/MUvwbqZfQr"
1304,2021-07-31 10:21:09+00:00,peterkarlat,Aus dem Herzen gesprochen. Alle Medien sollten so etwas täglich kommunizieren. Druck auf aufbauen bis sich endlich etwas ändert. #ClimateAction #Klimakrise #Klimawandel @diegruenen @volkspartei https://t.co/szfZnNfMC0
1305,2021-07-31 10:20:31+00:00,FAZ_Finance,"Flut in Deutschland, Hitze und Waldbrände in Südeuropa: Überall auf der Welt kommt die Erderwärmung die Menschen teuer zu stehen – und manche bezahlen mit ihrem Leben. Von @vierzueinser @laserspex @claudiabroell @fazsgp @amihm und @winandwvp https://t.co/n4nvrxXV8i"
1306,2021-07-31 10:20:31+00:00,FAZ_Wirtschaft,"Flut in Deutschland, Hitze und Waldbrände in Südeuropa: Überall auf der Welt kommt die Erderwärmung die Menschen teuer zu stehen – und manche bezahlen mit ihrem Leben. Von @vierzueinser @laserspex @claudiabroell @fazsgp @amihm und @winandwvp https://t.co/BA445GBcSK"
1307,2021-07-31 10:20:31+00:00,FAZ_NET,"Flut in Deutschland, Hitze und Waldbrände in Südeuropa: Überall auf der Welt kommt die Erderwärmung die Menschen teuer zu stehen – und manche bezahlen mit ihrem Leben. Von @vierzueinser @laserspex @claudiabroell @fazsgp @amihm und @winandwvp https://t.co/RUq5IC4w2m"
1308,2021-07-31 10:20:11+00:00,PAM_a_Chemnitz,"@SaraSchurmann @deine_korri Ich würde mir diesbezüglich auch eine etwas ""breitspurigere"" Berichterstattung wünschen.
Der Klimawandel als solches, ist m.E. ein unbestrittener Fakt,
während bei der Größe des Anteils der Menschen daran,
durchaus auch ernstzunehmende Differenzen unter Wissenschaftlern bestehen."
1309,2021-07-31 10:20:10+00:00,EvaB29771917,@ArminWolf Dann müssen wir über das Wetter und den Klimawandel rrden
1310,2021-07-31 10:19:42+00:00,ligruve,"So, jetzt wo @ArminLaschet und @ABaerbock beide sehr böse sind und abgeschrieben haben: Können wir dann endlich auf ein Themenbasierten Wahlkampf übergehen? #btw21 #Laschetschreibtab #baerbockschreibtab #Fakten #Klimakrise #Rente #Bildung"
1311,2021-07-31 10:19:31+00:00,MiakyattoXI,@lk_leonkrause Es ist vollkommen naiv zu Glauben noch was retten zu können - der ganze Aktionismus ist nur der eigenen Ohnmacht geschuldet... #Baerbock #BTW2021 #Klimawandel
1312,2021-07-31 10:19:09+00:00,OBarkmann,"1/10 Fakten über unsere Meere zusammengestellt, um die Dimension und Bedeutung unserer Ozeane zu beschreiben von @GEOMAR_de #TagderOzeane @helmholtz_de #meereskunde @kieluni #klimawandel #SchleswigHolstein https://t.co/TvM3r8PFiy"
1313,2021-07-31 10:18:52+00:00,horn_helmut,"#Klimawandel: Der Anstieg des #CO2-Preises müsse „schneller vorangehen“, fordert #Bundestagspräsident Wolfgang #Schäuble. Die notwendigen Schritte würden allen etwas abverlangen, sagt er. „Und wenn dann das Autofahren teurer wird, ../2 https://t.co/mxJm90noOC"
1314,2021-07-31 10:18:45+00:00,Mafanaut,"@NdKtweets @zwergmitnase @michelreimon @diegruenen @lgewessler hinnimmt. Das wir ein paar Maßnahmen zum Thema Klimaschutz brauchen, war Kurz auch schon 2019 klar - damals war FfF das beherrschende Thema, eine Pandemie Stoff für Hollywood.
Kurz hätte sowieso Klima-Politik machen müssen, das als Verhandlungserfolg zu präsentieren, ist 3/"
1315,2021-07-31 10:18:01+00:00,katharinaranya,"""In der #Klimakrise geht es nicht um die Eisbären, es geht um meine Mutter, meine Nichte, mich, meine Freunde."" Umweltgespräche mit Sag's einfach! dem inklusiven Podcast von @andererseits11 https://t.co/KVBabkgLkz"
1316,2021-07-31 10:16:40+00:00,IndigoColossus,Der Bund hat die Mindesttemperatur für Hitzewarnungen gesenkt. Der tägliche Alarm soll uns an den Klimawandel erinnern https://t.co/tfaXhZh3J7
1317,2021-07-31 10:16:29+00:00,thasstnazis,@user9271781 bin vegan und junge hasse solche menschen so sehr lasst mich eif mein essen essen und labert nicht davon öh müssen klima schützen amk eif leben lassen ich bin es wegen einer allergie geworden und wegen tieren nicht wegen umwelt und so nen kack digga
1318,2021-07-31 10:15:31+00:00,Nasenbr13,"Es gibt gerade eine reelle Chance eine alte Kohlekraftwerk Dreckschleuder - das RDK7 von ENBW in #Karlsruhe - stillzulegen. 

#Kohleausstieg #kohlearmin #Klimakrise #Klimakatastrophe 
@greenpeace_de @campact @Umwelthilfe 

💥Petition unterschreiben‼️ 👇✍️

https://t.co/Gpu8IBO7TG"
1319,2021-07-31 10:12:28+00:00,Chris_R42,"@kaffeecup Merz hat recht. Der Klimawandel kam und kommt langsam. Er wird eine Zeit bleiben und vielleicht langsam wieder gehen. Aber das erleben wir nicht mehr.
Hoffentlich aber unsere Kinder oder Enkel!"
1320,2021-07-31 10:12:01+00:00,EliasVaselienas,"@Rechtsdirektor Das soll in keinster Weise bedeuten das Klimawandel egal ist. Ganz im Gegenteil. Ich erwarte aber von einer Partei einen Plan und nicht grobe Ideen. Gleichzeitig ein Hobbit der nicht versteht, worum es geht, braucht meinen Zuspruch auch nicht"
1321,2021-07-31 10:10:27+00:00,GeorgeH1791,"@energy_charts_d Viele Leute müssen am Strom- und Kraftstoffverbrauch sparen. Aber aus Kostengründen, nicht für's Klima. Die hohen Energiepreise sind mehr finanzieller Zwang als Anreiz. Vielleicht mal etwas über den eigenen Tellerrand schauen."
1322,2021-07-31 10:09:51+00:00,andererseits11,"„Man wird keinen Feuerwehrmann finden, der die Klimakrise leugnet (…). Wer das einmal gesehen hat, der kann sich nicht den Fakten widersetzen.“ Mit @KatjaTrippel  haben wir über die Folgen der Klimakrise für unsere Gesundheit gesprochen: https://t.co/YadrkN44D5"
1323,2021-07-31 10:08:47+00:00,klangwandler,"#Klimawandel #ClimateAction 

Melt      ☀️

Greenland Freya glacier 07/30/20 left and 07/30/21 right.

Schmelz

Grönland Freya Gletscher 30.07.20 links und 30.07.21 rechts. https://t.co/m31qRirF8E"
1324,2021-07-31 10:08:41+00:00,Germ_an_gst,@uindobona Im Kampf gegen die Klimakrise wäre CO2arme Atomkraft hilfreich sagt zB der IPCC oder auch die Grünen in 🇫🇮🇳🇴 wie auch andere Menschen auf Twitter 🙂
1325,2021-07-31 10:07:29+00:00,KummelAndreas,"@ErikMarquardt Ein Bollwerk von neuen Gesetzgebungen und Verordnungen, damit die junge Generation bloß nicht die Möglichkeit erhält Veränderungen vorzunehmen und die alte Generation nicht in die Pflicht zu nehmen, den verursachten Schaden an Umwelt und Klima zu verändern."
1326,2021-07-31 10:06:34+00:00,SilFoiera,@Heierle @Kachelmann @srfnews @derspiegel Keine Wettermeldung ohne obligate Klimawandel Nennung ☝️
1327,2021-07-31 10:06:04+00:00,EmiliaFreey,Es gibt viele Fragen zum #Klimawandel. Sind Sie informiert?  @nicolabeerfdp @jess_kordouni @ArminLaschet @Janine_Wissler @Joerg_Meuthen @JasminaHostert @saki_statement  #WIM0731 https://t.co/QSwy0JC0k0
1328,2021-07-31 10:05:48+00:00,Gerontonim0,"Der Klimawandel hat diesem Ereignis erst die Form gegeben. Erhöhte Temperatur führt zu abflauendem Jetstream, daher zu statischen Regengebieten -&gt; längere Regendauer; und zu mehr Wasser in der Luft -&gt; höhere Regenmenge.
Ohne Klimawandel wäre der Regen nicht so stark gewesen."
1329,2021-07-31 10:05:16+00:00,PGargravarr,"@Hartes_Geld Das ist ein häufiger Sprachfehler der dadurch entsteht, daß man bereits an das nächste Wort denkt (z.B. KLima -&gt; konseKLemt).
Sowas sollte man sich als öffentlicher Redner allerdings abtrainieren."
1330,2021-07-31 10:04:28+00:00,PfeiferJanet,Zusammen auf die Straße für unser Klima! Am 24.09. nehme ich zusammen mit dem @NABU_de am #Klimastreik teil. Du auch? https://t.co/Z2wxF8zokl
1331,2021-07-31 10:04:22+00:00,radikaleBubble,"Auch der Gelbe Finger ist los. Rot hat erfolgreich die den Nordostseekanal mit der Fähre überquert, Pink ist gerade dabei.

Wir richten uns damit gegen das rassistische Klima in der Gesellschaft und die kolonial-rassistischen Ursprünge &amp; Auswirkungen der Klimakrise."
1332,2021-07-31 10:03:43+00:00,IKSapereAude,"@FrankiTheTank1 @AlainS1991 Natürlich wäre es wünschenswert und es wäre auch langsam Zeit. Hiess ja von liberalen Gergner:innen des CO2 sie wüssten besser, wie das Klima zu schützen sei. Der bis jetzt vorgestellte Plan besteht in Kraftwerken, die nicht vor 2045 fertig wären und Wasserstoff. Grossartig!"
